"subject","version","assignmentId","role","punCostly","oppPersistent","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","1","0","1","1","7","0","7","312","1209","1","-160","2017-05-26 19:15:04","903"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","1","0","0","0","20","1","5","349","831","0","-42","2017-05-26 19:15:11","904"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","1","0","1","1","8","0","8","301","1165","1","-180","2017-05-26 19:15:12","905"
"A149ROBL26JWPJ","sp_v1","379J5II41OHJLLDTJA4F2LKOCDNELD","1","0","0","0","21","1","6","349","422","0","-42","2017-05-26 19:15:18","906"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","1","0","1","1","9","0","9","290","785","1","-200","2017-05-26 19:15:19","907"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","1","1","1","1","0","0","0","380","1685","1","-20","2017-05-26 19:15:19","908"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","1","0","1","1","10","0","10","279","451","1","-220","2017-05-26 19:15:26","909"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","1","1","1","1","1","0","1","360","1007","1","-40","2017-05-26 19:15:29","910"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","1","0","1","1","11","0","11","268","1299","1","-240","2017-05-26 19:15:35","911"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","1","1","1","1","2","0","2","340","566","1","-60","2017-05-26 19:15:37","912"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","1","1","1","0","0","0","0","390","2083","1","10","2017-05-26 19:15:38","913"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","1","0","1","1","12","0","12","257","670","1","-260","2017-05-26 19:15:42","914"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","1","1","1","0","0","0","0","390","2210","1","10","2017-05-26 19:15:43","915"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","1","1","1","1","3","0","3","320","671","1","-80","2017-05-26 19:15:44","916"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","1","1","1","1","1","0","1","370","1395","1","-10","2017-05-26 19:15:49","917"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","1","0","1","1","13","0","13","246","445","1","-280","2017-05-26 19:15:51","918"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","1","1","1","0","1","0","1","380","676","1","20","2017-05-26 19:15:51","919"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","1","0","1","1","14","0","14","235","423","1","-300","2017-05-26 19:15:58","920"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","1","1","1","0","2","0","2","370","533","1","30","2017-05-26 19:15:59","921"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","1","1","1","0","4","0","4","310","1959","1","-70","2017-05-26 19:15:59","922"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","1","1","1","1","2","0","2","350","682","1","-30","2017-05-26 19:16:01","923"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","1","1","1","0","3","0","3","360","595","1","40","2017-05-26 19:16:06","924"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","1","1","1","1","3","0","3","330","493","1","-50","2017-05-26 19:16:09","925"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","1","1","1","0","4","0","4","350","406","1","50","2017-05-26 19:16:12","926"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","1","1","1","1","5","0","5","290","1015","1","-90","2017-05-26 19:16:13","927"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","1","1","1","0","5","0","5","340","318","1","60","2017-05-26 19:16:19","928"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","0","0","0","0","15","1","0","235","3855","0","-300","2017-05-26 19:16:19","929"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","1","1","1","0","4","0","4","320","3796","1","-40","2017-05-26 19:16:22","930"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","1","1","1","1","6","0","6","270","943","1","-110","2017-05-26 19:16:23","931"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","1","1","1","0","6","0","6","330","1278","1","70","2017-05-26 19:16:27","932"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","0","0","0","0","16","1","1","235","830","0","-300","2017-05-26 19:16:27","933"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","1","1","1","1","7","0","7","250","671","1","-130","2017-05-26 19:16:30","934"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","1","1","1","0","7","0","7","320","339","1","80","2017-05-26 19:16:33","935"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","0","0","0","0","17","1","2","235","633","0","-300","2017-05-26 19:16:34","936"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","1","0","1","0","0","0","0","390","9891","1","10","2017-05-26 19:16:35","937"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","1","1","1","1","8","0","8","230","798","1","-150","2017-05-26 19:16:37","938"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","1","1","1","0","5","0","5","310","7534","1","-30","2017-05-26 19:16:38","939"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","1","1","1","0","8","0","8","310","307","1","90","2017-05-26 19:16:39","940"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","0","0","0","0","18","1","3","235","511","0","-300","2017-05-26 19:16:42","941"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","1","1","1","1","9","0","9","210","583","1","-170","2017-05-26 19:16:44","942"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","1","1","1","1","6","0","6","290","380","1","-50","2017-05-26 19:16:45","943"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","1","1","1","0","9","0","9","300","347","1","100","2017-05-26 19:16:46","944"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","1","0","1","0","1","0","1","380","3459","1","20","2017-05-26 19:16:47","945"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","0","0","0","0","19","1","4","235","587","0","-300","2017-05-26 19:16:50","946"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","1","1","1","1","10","0","10","190","583","1","-190","2017-05-26 19:16:51","947"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","1","1","1","1","7","0","7","270","309","1","-70","2017-05-26 19:16:52","948"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","1","1","1","0","10","0","10","290","319","1","110","2017-05-26 19:16:52","949"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","1","1","1","1","11","0","11","170","374","1","-210","2017-05-26 19:16:57","950"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","1","1","1","1","8","0","8","250","93","1","-90","2017-05-26 19:16:58","951"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","0","0","0","0","20","1","5","235","364","0","-300","2017-05-26 19:16:58","952"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","1","1","1","0","11","0","11","280","332","1","120","2017-05-26 19:16:58","953"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","1","0","1","1","2","0","2","369","3960","1","0","2017-05-26 19:16:59","954"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","1","1","1","1","9","0","9","230","53","1","-110","2017-05-26 19:17:03","955"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","1","1","1","0","12","0","12","270","292","1","130","2017-05-26 19:17:05","956"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","1","1","1","1","12","0","12","150","3111","1","-230","2017-05-26 19:17:07","957"
"A1Y5K712AYZEH2","sp_v1","3DQQ64TANGM3T6EIW2RS5808ORRWP7","0","0","0","0","21","1","6","235","2801","0","-300","2017-05-26 19:17:07","958"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","1","0","1","1","3","0","3","358","1635","1","-20","2017-05-26 19:17:08","959"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","1","1","1","1","10","0","10","210","27","1","-130","2017-05-26 19:17:10","960"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","1","1","1","0","13","0","13","260","287","1","140","2017-05-26 19:17:11","961"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","1","1","1","1","13","0","13","130","2815","1","-250","2017-05-26 19:17:16","962"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","1","0","1","1","4","0","4","347","407","1","-40","2017-05-26 19:17:16","963"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","1","1","1","1","11","0","11","190","46","1","-150","2017-05-26 19:17:16","964"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","1","1","1","0","14","0","14","250","294","1","150","2017-05-26 19:17:17","965"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","1","1","1","1","12","0","12","170","15","1","-170","2017-05-26 19:17:22","966"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","1","1","1","1","14","0","14","110","551","1","-270","2017-05-26 19:17:22","967"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","1","0","1","1","5","0","5","336","932","1","-60","2017-05-26 19:17:25","968"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","1","1","1","0","13","0","13","160","95","1","-160","2017-05-26 19:17:28","969"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","1","1","1","0","14","0","14","150","101","1","-150","2017-05-26 19:17:34","970"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","0","1","0","0","15","1","0","250","3372","0","150","2017-05-26 19:17:35","971"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","1","0","1","0","6","0","6","326","2723","1","-50","2017-05-26 19:17:35","972"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","0","1","0","1","15","1","0","90","3086","1","-290","2017-05-26 19:17:40","973"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","0","1","0","0","16","1","1","250","427","0","150","2017-05-26 19:17:41","974"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","1","0","1","0","7","0","7","316","1142","1","-40","2017-05-26 19:17:43","975"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","0","1","0","1","16","1","1","100","359","0","-300","2017-05-26 19:17:46","976"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","0","1","0","0","17","1","2","250","401","0","150","2017-05-26 19:17:48","977"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","0","1","0","0","15","1","0","150","4589","0","-150","2017-05-26 19:17:50","978"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","1","0","1","0","8","0","8","306","875","1","-30","2017-05-26 19:17:53","979"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","0","1","0","1","17","1","2","110","582","0","-310","2017-05-26 19:17:53","980"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","0","1","0","0","18","1","3","250","345","0","150","2017-05-26 19:17:54","981"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","0","1","0","0","16","1","1","150","58","0","-150","2017-05-26 19:17:56","982"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","0","1","0","1","18","1","3","120","325","0","-320","2017-05-26 19:18:00","983"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","0","1","0","0","19","1","4","250","331","0","150","2017-05-26 19:18:01","984"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","0","1","0","0","17","1","2","150","93","0","-150","2017-05-26 19:18:02","985"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","1","0","1","1","9","0","9","295","5443","1","-50","2017-05-26 19:18:06","986"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","0","1","0","0","20","1","5","250","324","0","150","2017-05-26 19:18:07","987"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","0","1","0","1","19","1","4","130","303","0","-330","2017-05-26 19:18:08","988"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","0","1","0","0","18","1","3","150","259","0","-150","2017-05-26 19:18:08","989"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","1","0","1","1","10","0","10","284","526","1","-70","2017-05-26 19:18:12","990"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","0","1","0","0","19","1","4","150","268","0","-150","2017-05-26 19:18:14","991"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","0","1","0","1","20","1","5","140","526","0","-340","2017-05-26 19:18:15","992"
"A3ACUGH5N9VQO2","sp_v1","30MVJZJNHMEWVZYC8ECGUS6LHR1J95","0","1","0","0","21","1","6","250","323","0","150","2017-05-26 19:18:15","993"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","1","0","1","1","11","0","11","273","652","1","-90","2017-05-26 19:18:19","994"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","1","0","1","1","12","0","12","262","492","1","-110","2017-05-26 19:18:27","995"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","0","1","0","0","20","1","5","150","348","0","-150","2017-05-26 19:18:28","996"
"A2LFT9N17HS9FX","sp_v1","3B1NLC6UGZX7WKOIHXNAJ5EKU32GPT","0","1","0","1","21","1","6","150","381","0","-350","2017-05-26 19:18:29","997"
"AJR127W5XWDQM","sp_v1","34PGFRQONOC77VBK1PM88CEWFSLWJ7","0","1","0","0","21","1","6","150","978","0","-150","2017-05-26 19:18:39","998"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","0","0","1","1","0","0","0","380","5527","1","-11","2017-05-26 19:18:44","999"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","0","0","1","1","1","0","1","360","1305","1","-22","2017-05-26 19:18:54","1000"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","0","0","1","1","2","0","2","340","649","1","-33","2017-05-26 19:19:01","1001"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","0","0","1","1","3","0","3","320","601","1","-44","2017-05-26 19:19:08","1002"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","0","0","1","1","4","0","4","300","599","1","-55","2017-05-26 19:19:16","1003"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","0","0","1","1","5","0","5","280","597","1","-66","2017-05-26 19:19:24","1004"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","0","0","1","1","6","0","6","260","458","1","-77","2017-05-26 19:19:31","1005"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","1","0","1","0","13","0","13","252","2042","1","-100","2017-05-26 19:19:36","1006"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","0","0","1","0","7","0","7","260","1588","0","-77","2017-05-26 19:19:40","1007"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","0","0","1","0","8","0","8","260","677","0","-77","2017-05-26 19:19:48","1008"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","1","0","1","1","14","0","14","241","5308","1","-120","2017-05-26 19:19:48","1009"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","0","0","1","0","9","0","9","260","4421","0","-77","2017-05-26 19:19:58","1010"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","0","0","0","1","15","1","0","221","1194","1","-131","2017-05-26 19:20:03","1011"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","0","0","1","0","10","0","10","260","920","0","-77","2017-05-26 19:20:06","1012"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","0","0","0","1","16","1","1","231","514","0","-141","2017-05-26 19:20:10","1013"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","0","0","1","0","11","0","11","260","758","0","-77","2017-05-26 19:20:13","1014"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","0","0","0","1","17","1","2","241","794","0","-151","2017-05-26 19:20:18","1015"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","0","0","1","0","12","0","12","260","1259","0","-77","2017-05-26 19:20:21","1016"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","0","0","0","1","18","1","3","251","546","0","-161","2017-05-26 19:20:25","1017"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","0","0","1","0","13","0","13","260","857","0","-77","2017-05-26 19:20:28","1018"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","0","0","0","1","19","1","4","261","435","0","-171","2017-05-26 19:20:31","1019"
"A2NA2OJT15COZY","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RATDZ1","1","1","1","0","0","0","0","390","2431","1","10","2017-05-26 19:20:34","1020"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","0","0","1","0","14","0","14","260","2119","0","-77","2017-05-26 19:20:37","1021"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","0","0","0","1","20","1","5","271","75","0","-181","2017-05-26 19:20:38","1022"
"A2NA2OJT15COZY","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RATDZ1","1","1","1","0","1","0","1","380","545","1","20","2017-05-26 19:20:42","1023"
"A3I6BRC06LZA5Z","sp_v1","3JRJSWSMQHM25HN4D40F6ZQ7CRVE3Y","0","0","0","1","21","1","6","281","355","0","-191","2017-05-26 19:20:44","1024"
"A2NA2OJT15COZY","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RATDZ1","1","1","1","0","2","0","2","370","521","1","30","2017-05-26 19:20:50","1025"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","1","0","0","1","15","1","0","249","1801","1","-97","2017-05-26 19:20:52","1026"
"A2NA2OJT15COZY","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RATDZ1","1","1","1","0","3","0","3","360","382","1","40","2017-05-26 19:20:57","1027"
"ADT6AD3LK64AH","sp_v1","39GHHAVOMFSVYTS0RJGPDKV5VZN4JU","0","1","1","1","0","0","0","380","1277","1","-20","2017-05-26 19:20:58","1028"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","1","0","0","0","16","1","1","249","1152","0","-97","2017-05-26 19:21:01","1029"
"A2NA2OJT15COZY","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RATDZ1","1","1","1","0","4","0","4","350","617","1","50","2017-05-26 19:21:04","1030"
"ADT6AD3LK64AH","sp_v1","39GHHAVOMFSVYTS0RJGPDKV5VZN4JU","0","1","1","1","1","0","1","360","648","1","-40","2017-05-26 19:21:06","1031"
"A3KC26Z78FBOJT","sp_v1","3Z2R0DQ0JHFDKZRL94MANPLF6DVE2N","1","0","1","1","0","0","0","389","13207","1","-20","2017-05-26 19:21:06","1032"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","1","0","0","0","17","1","2","249","548","0","-97","2017-05-26 19:21:08","1033"
"A2NA2OJT15COZY","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RATDZ1","1","1","1","0","5","0","5","340","574","1","60","2017-05-26 19:21:10","1034"
"ADT6AD3LK64AH","sp_v1","39GHHAVOMFSVYTS0RJGPDKV5VZN4JU","0","1","1","0","2","0","2","360","1928","0","-40","2017-05-26 19:21:14","1035"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","1","0","0","0","18","1","3","249","337","0","-97","2017-05-26 19:21:15","1036"
"A2NA2OJT15COZY","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RATDZ1","1","1","1","0","6","0","6","330","524","1","70","2017-05-26 19:21:18","1037"
"ADT6AD3LK64AH","sp_v1","39GHHAVOMFSVYTS0RJGPDKV5VZN4JU","0","1","1","1","3","0","3","340","872","1","-60","2017-05-26 19:21:21","1038"
"A3KC26Z78FBOJT","sp_v1","3Z2R0DQ0JHFDKZRL94MANPLF6DVE2N","1","0","1","1","1","0","1","378","6733","1","-40","2017-05-26 19:21:22","1039"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","1","0","0","0","19","1","4","249","380","0","-97","2017-05-26 19:21:23","1040"
"A2NA2OJT15COZY","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RATDZ1","1","1","1","0","7","0","7","320","392","1","80","2017-05-26 19:21:25","1041"
"ADT6AD3LK64AH","sp_v1","39GHHAVOMFSVYTS0RJGPDKV5VZN4JU","0","1","1","0","4","0","4","340","525","0","-60","2017-05-26 19:21:28","1042"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","1","0","0","0","20","1","5","249","818","0","-97","2017-05-26 19:21:30","1043"
"A2NA2OJT15COZY","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RATDZ1","1","1","1","0","8","0","8","310","442","1","90","2017-05-26 19:21:31","1044"
"A3E3RCR51Z8EVP","sp_v1","3GS6S824SQY3QL25GNE01JVDOCQWNB","0","0","1","1","0","0","0","380","6659","1","-11","2017-05-26 19:21:32","1045"
"A3KC26Z78FBOJT","sp_v1","3Z2R0DQ0JHFDKZRL94MANPLF6DVE2N","1","0","1","0","2","0","2","368","3436","1","-30","2017-05-26 19:21:35","1046"
"ADT6AD3LK64AH","sp_v1","39GHHAVOMFSVYTS0RJGPDKV5VZN4JU","0","1","1","1","5","0","5","320","425","1","-80","2017-05-26 19:21:35","1047"
"A2NA2OJT15COZY","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RATDZ1","1","1","1","0","9","0","9","300","400","1","100","2017-05-26 19:21:37","1048"
"A2NAKIXS3DVGAA","sp_v1","30BUDKLTXDW5JWA8RNO8LWORQNME5O","1","0","0","0","21","1","6","249","1017","0","-97","2017-05-26 19:21:38","1049"
"ADT6AD3LK64AH","sp_v1","39GHHAVOMFSVYTS0RJGPDKV5VZN4JU","0","1","1","0","6","0","6","320","561","0","-80","2017-05-26 19:21:42","1050"
"A3E3RCR51Z8EVP","sp_v1","3GS6S824SQY3QL25GNE01JVDOCQWNB","0","0","1","0","1","0","1","380","2782","0","-11","2017-05-26 19:21:43","1051"
"A2NA2OJT15COZY","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RATDZ1","1","1","1","0","10","0","10","290","362","1","110","2017-05-26 19:21:44","1052"
"A3KC26Z78FBOJT","sp_v1","3Z2R0DQ0JHFDKZRL94MANPLF6DVE2N","1","0","1","1","3","0","3","357","2137","1","-50","2017-05-26 19:21:47","1053"
"ADT6AD3LK64AH","sp_v1","39GHHAVOMFSVYTS0RJGPDKV5VZN4JU","0","1","1","1","7","0","7","300","414","1","-100","2017-05-26 19:21:49","1054"
"A2NA2OJT15COZY","sp_v1","3OVHNO1VE62YY4GX2GK44ID1RATDZ1","1","1","1","0","11","0","11","280","419","1","120","2017-05-26 19:21:50","1055"
"A3E3RCR51Z8EVP","sp_v1","3GS6S824SQY3QL25GNE01JVDOCQWNB","0","0","1","0","2","0","2","380","2349","0","-11","2017-05-26 19:21:52","1056"
"A3KC26Z78FBOJT","sp_v1","3Z2R0DQ0JHFDKZRL94MANPLF6DVE2N","1","0","1","1","4","0","4","346","766","1","-70","2017-05-26 19:21:55","1057"
